,Tabletop,0,Tutorial,Tutorial,2.555493,-1.085974,1.231747,-0.4657744,-0.8246344,1.083611,-0.2181882,-0.7122955,1.096472,-0.4921665,0.1782544,0,0,359.5964,0,0,-0.404,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,359.5964,0,0,0,0,0,0,0,0,TouchPadPressLeft,,down
,Tabletop,0,Tutorial,Tutorial,2.867716,-1.088071,1.232766,-0.4698623,-0.8280865,1.080049,-0.2202558,-0.7176647,1.098571,-0.4908924,0.1782544,0,0,347.5161,0,0,-12.484,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,347.5161,0,0,0,0,0,0,0,12.48386,TouchPadPressLeft,,up
,Tabletop,0,Tutorial,Tutorial,3.113574,-1.089879,1.233975,-0.4680781,-0.8371512,1.07375,-0.2142366,-0.714994,1.095183,-0.4901601,0.1782544,0,0,347.9707,0,0,-12.029,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,347.9707,0,0,0,0,0,0,0,12.48386,TouchPadPressRight,,down
,Tabletop,0,Tutorial,Tutorial,3.365039,-1.094849,1.231903,-0.4570867,-0.8419904,1.075539,-0.22382,-0.7136055,1.089978,-0.4889134,0.1782544,0,0,355.8179,0,0,-4.182,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,355.8179,0,0,0,0,0,0,0,4.18194,TouchPadPressRight,,up
,Tabletop,0,Tutorial,Tutorial,8.804042,-1.10147,1.24487,-0.4862167,-0.9129759,1.113103,-0.3931369,-0.7288826,1.147073,-0.3504835,0.1782544,0,0,355.8179,0,0,-4.182,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,355.8179,0,0,0,0,0,0,0,4.18194,grab,right,down
,Tabletop,0,Tutorial,Tutorial,9.08957,-1.106301,1.24025,-0.4685506,-0.9071019,1.107667,-0.4037683,-0.6889533,1.174941,-0.4058771,0.2269668,0,0,355.8179,0,0,-4.182,0,-0.6406228,1.156824,-0.357273,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,342.4414,355.3408,352.9484,0,355.8179,0,-17.559,-4.659,-7.052001,0,0,0,18.94449,grab,right,up
,Tabletop,0,Tutorial,Tutorial,9.513949,-1.134023,1.229147,-0.4209217,-0.918633,1.109469,-0.4088522,-1.003513,0.8860903,-0.0859665,0.2269668,0,0,355.8179,0,0,-4.182,0,-0.6406228,1.156824,-0.357273,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,342.4414,355.3408,352.9484,0,355.8179,0,-17.559,-4.659,-7.052001,0,0,0,18.94449,buzzer,none,pressed
,Tabletop,1,Speed,Complexity,10.59246,-1.101336,1.246948,-0.4825007,-0.9095657,1.101891,-0.4020577,-0.7269941,1.131066,-0.3844174,0.250405,1,0,355.8179,0,0,-4.182,0,-0.6733922,1.123,-0.385651,-0.6733922,1.123,-0.135246,0.11247,0.11247,0.11247,-1.280661E-06,-7.257077E-06,1.707548E-06,350.5759,359.2744,8.78584,0,0,0,-9.424001,3.457,8.786,12.85698,grab,right,down
,Tabletop,1,Speed,Complexity,10.89873,-1.109796,1.246038,-0.4732715,-0.9109197,1.102959,-0.4116913,-0.6631712,1.214775,-0.4378792,0.3178487,1,0,355.8179,0,0,-4.182,0,-0.6114694,1.198427,-0.4377424,-0.6733922,1.123,-0.135246,0.11247,0.11247,0.11247,349.0743,1.941267,350.9333,350.5759,359.2744,8.78584,-10.926,1.941,-9.067,-9.424001,3.457,8.786,17.64031,grab,right,up
,Tabletop,1,Speed,Complexity,11.38212,-1.12025,1.248061,-0.4532382,-0.9272201,1.112391,-0.4034578,-1.014104,0.8786941,-0.07613325,0.3178487,1,0,355.8179,0,0,-4.182,0,-0.6114694,1.198427,-0.4377424,-0.6733922,1.123,-0.135246,0.11247,0.11247,0.11247,349.0743,1.941267,350.9333,350.5759,359.2744,8.78584,-10.926,1.941,-9.067,-9.424001,3.457,8.786,17.64031,buzzer,none,pressed
,Tabletop,2,Accuracy,Complexity,12.18887,-1.106836,1.258068,-0.4807673,-0.9389484,1.12569,-0.3515145,-0.7523639,1.14913,-0.5235347,0.3225556,2,0,355.8179,0,0,-4.182,0,-0.6733922,1.123,-0.4578016,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,4.268867E-06,-9.391508E-06,-3.415094E-06,341.3811,357.0153,18.06107,0,0,0,-18.619,1.197,18.061,25.71429,grab,right,down
,Tabletop,2,Accuracy,Complexity,12.463,-1.100912,1.255219,-0.4856596,-0.9069415,1.108157,-0.3125795,-0.7180048,1.130247,-0.4379945,0.2466428,2,0,355.8179,0,0,-4.182,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,357.0153,18.06107,7.309,-0.836,-10.786,-18.619,1.197,18.061,38.49926,grab,right,up
,Tabletop,2,Accuracy,Complexity,12.60839,-1.095187,1.254905,-0.4772921,-0.8934804,1.098269,-0.2721054,-0.7248515,1.110882,-0.4327515,0.2466428,2,0,355.3619,0,0,-4.638,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,356.5592,18.06107,7.309,-0.836,-10.786,-18.619,1.197,18.061,38.49926,TouchPadPressLeft,,down
,Tabletop,2,Accuracy,Complexity,13.0686,-1.093208,1.248294,-0.4703659,-0.8799808,1.082591,-0.2441782,-0.7020975,1.059497,-0.4398605,0.2466428,2,0,337.4064,0,0,-22.594,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,338.6038,18.06106,7.309,-0.836,-10.786,-18.619,1.197,18.061,42.17664,TouchPadPressLeft,,up
,Tabletop,2,Accuracy,Complexity,13.2808,-1.096526,1.244413,-0.4692251,-0.8796632,1.076976,-0.2319209,-0.7018416,1.047316,-0.4329372,0.2466428,2,0,337.8508,0,0,-22.149,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,339.0482,18.06106,7.309,-0.836,-10.786,-18.619,1.197,18.061,42.17664,TouchPadPressRight,,down
,Tabletop,2,Accuracy,Complexity,13.57978,-1.09536,1.24449,-0.4720175,-0.8773044,1.073781,-0.2275256,-0.6868511,0.9930245,-0.3970785,0.2466428,2,0,349.3542,0,0,-10.646,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,350.5516,18.06107,7.309,-0.836,-10.786,-18.619,1.197,18.061,38.88511,TouchPadPressRight,,up
,Tabletop,2,Accuracy,Complexity,13.66989,-1.093441,1.244447,-0.4742323,-0.877853,1.070928,-0.2287731,-0.6902719,0.9900799,-0.3904285,0.2466428,2,0,349.8009,0,0,-10.199,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,350.9983,18.06106,7.309,-0.836,-10.786,-18.619,1.197,18.061,38.88511,TouchPadPressRight,,down
,Tabletop,2,Accuracy,Complexity,13.98267,-1.095222,1.242278,-0.4770459,-0.8674951,1.063781,-0.2278762,-0.7151442,0.990146,-0.3629754,0.2466428,2,0,1.843436,0,0,1.843,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,3.040795,18.06106,7.309,-0.836,-10.786,-18.619,1.197,18.061,39.07376,TouchPadPressRight,,up
,Tabletop,2,Accuracy,Complexity,14.15116,-1.093464,1.241243,-0.4772222,-0.867852,1.064014,-0.2290709,-0.7130174,0.9837096,-0.3630267,0.2466428,2,0,2.308787,0,0,2.309,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,3.506145,18.06106,7.309,-0.836,-10.786,-18.619,1.197,18.061,39.07376,TouchPadPressRight,,down
,Tabletop,2,Accuracy,Complexity,14.28539,-1.091087,1.241135,-0.4783255,-0.8619827,1.058544,-0.2318351,-0.7117913,0.9836457,-0.3616267,0.2466428,2,0,7.22936,0,0,7.229001,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,8.426719,18.06107,7.309,-0.836,-10.786,-18.619,1.197,18.061,40.32027,TouchPadPressRight,,up
,Tabletop,2,Accuracy,Complexity,14.42845,-1.09009,1.24108,-0.4797983,-0.8550099,1.050025,-0.2314336,-0.7127739,0.9848549,-0.3470176,0.2466428,2,0,7.659352,0,0,7.659,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,8.856709,18.06106,7.309,-0.836,-10.786,-18.619,1.197,18.061,40.32027,TouchPadPressRight,,down
,Tabletop,2,Accuracy,Complexity,14.66338,-1.090535,1.23998,-0.4798253,-0.8583127,1.052817,-0.2300601,-0.7214586,0.9907047,-0.3482961,0.2466428,2,0,16.61353,0,0,16.614,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,17.81089,18.06107,7.309,-0.836,-10.786,-18.619,1.197,18.061,43.94855,TouchPadPressRight,,up
,Tabletop,2,Accuracy,Complexity,14.86518,-1.089932,1.240085,-0.4800827,-0.8565987,1.050361,-0.2290587,-0.7225272,0.993956,-0.3505757,0.2466428,2,0,17.07211,0,0,17.072,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,18.26947,18.06106,7.309,-0.836,-10.786,-18.619,1.197,18.061,43.94855,TouchPadPressRight,,down
,Tabletop,2,Accuracy,Complexity,15.05405,-1.089489,1.240487,-0.4807399,-0.8554295,1.049784,-0.2305218,-0.7198696,0.9892368,-0.3490181,0.2466428,2,0,24.21489,0,0,24.215,0,-0.646193,1.081763,-0.3768911,-0.6733922,1.123,-0.135246,0.1061038,0.1061038,0.1061038,7.308688,359.1636,349.2142,341.3811,25.41224,18.06107,7.309,-0.836,-10.786,-18.619,1.197,18.061,47.99269,TouchPadPressRight,,up
